Measurement_Gamma_0,Value_Alpha_1,Measurement_Beta_2,Reading_Theta_3,X_Coord,Y_Coord,Aux_Reading,Target_Value,Target_Category
6.934193182599048,-1.1898016364964,3.107452089538918,2.6614329750413437,-4.379400814220024,5.524929263657269,0.15343607769795753,-10.309215769287079,1
4.558549635739432,-2.583800514375702,0.14162584796692307,0.187774152184164,0.9445958343238299,5.760045488337429,2.1060032658355494,0.24178788379381744,2
10.064499735989891,-4.442962512193673,-3.1311349493359466,3.9754762786984963,0.780911490732873,6.439285646878826,1.1736760252774145,-16.69818880596139,0
8.928771023215669,-1.4987359937815234,-1.8010921365246157,3.0301747501682668,8.866609050055992,-2.0861938428577047,1.4190582152859061,-12.02523444262233,0
5.770704376283263,-2.205372484447493,-1.6267244769722056,3.6823484040082075,-0.44722791261861367,5.464305384821488,0.8105066134066624,-12.254328014331513,0
9.515173729348117,-2.601872762710038,-3.347795386155868,3.506277183006462,8.806386763136315,0G|My)26-<*$th5dMD,2.0437138418755394,-14.224354772650175,0
5.914898248799134,-0.529340638955217,-6.554832122446172,2.073123346353065,-3.9681035180731166,7.287764468282096,3.4253309942543666,-7.829857766732655,1
5.695180874370432,-2.501175174120861,0.3040168736751494,1.67987750019881,-1.0065784559444344,"_7{_9A]'||E#""w8",4.21950347845676,-7.735576778096218,1
4.255022983447675,CS_c-R<))alh+3SW,-3.749434363180081,5.780755323358522,1.449830005110519,6.536248045420254,2.0954470483493215,-17.76162209666605,0
3.732801214412469,0.8223056101933132,-2.0008940224174476,3.0801748803064446,-2.254356387605867,0.03213608990003206,0.6386988622231247,-9.713013570350157,1
0.11868557331651361,1.6419975505817068,0.9731420647124748,-0.9409015126448171,-0.9747403015971063,4.255474692456453,2.4492351177161225,3.984743429073763,2
1.696162219098749,-0.6482012114393221,-3.5858460361521876,0.4073214471340615,-4.608339829462977,-0.6033207193835382,3.0964362279890256,-0.9715330321857789,2
9.551984695343382,-3.7225088011135252,-1.9092486211173927,4.879797876437475,-4.062725142847703,5.223241788318727,4.496847528624484,-16.91976758663132,0
9.181945905752995,-4.380121057230665,-0.6725668065726573,5.229628700521748,-2.883595111181445,3.992576973286898,1.4318751614859215,-17.486906984892748,0
1.6736258103386714,-0.6032921035089132,-0.24015861975724484,-1.329226887281813,N[$unr1(lYb<~7UXP{,0.337461091513239,1.2858649335476076,5.381602328996417,2
2.339809377290882,-3.4090083096176,-1.462604175094921,vdMxiB</~G?IvGoL,8.299315396490936,-6.040764358135276,3.401259840585075,-12.508917736451739,0
4.329882284886423,-0.05399182011847238,3.099275767840354,3.559060080423183,-2.4900322158033195,7.717282762724951,0.9992940503774975,-13.38915745231344,0
1.7608224294811654,0.4658685632987046,2.001917198389079,3.4596340909244163,-2.7393793930466037,-0.4330114528289014,4.405851497928244,-11.561858855357462,0
3.139224540352337,-0.7994176481824926,-0.23063384028382325,-0.7209804614457633,-2.7091256803279684,0.2639130173377827,2.2955857102023445,0.6022299555523114,2
1.513770125070275,-0.30755770586571735,-3.414162465302473,h)oiAUvsc4~NC3#FT/*&9&e?,7V$$_*xXtN|9}v(&,-3.6939004520124925,4.500460051041339,-60.439922450188426,0
3.6848425539598684,-2.66927561654661,-1.131618349988405,3.2630538038797776,8.96880442100761,-3.452213597365912,3.0465250309054013,-10.635891867076504,1
2.9576843599308864,-1.323745877441046,2.1890815057274424,0.48293269110788406,-2.7410688297303105,-0.7875051464386029,4.716293169736509,-1.0472266768656047,2
3.5703322486831106,-3.1063228368787916,-0.9593548531303356,-0.02111712352060016,5).V%wP`[]koIfcq1{lA0,5.561482185557639,1.651368913995773,0.5433044829510933,2
7.375792925909921,-3.000749583159251,-0.14164769922646442,1.6752447229584777,-0.48278964607751806,6.45197026902808,1.267006680944911,-7.547592380645684,1
8.21729000176245,-1.563745978080445,0.12418575650007127,2.183808690642978,7.461078156646797,-2.365193459102496,4.398584535068838,-7.5685415515570025,1
9.822479238209166,-2.8468505488456852,-2.0103252203458415,h{Oivt*ou~]`]vAI65q,7.780644367210607,-2.2062593321425705,3.1511534768448763,-14.110077918771353,0
8.514371251098567,-3.3959019933944505,-2.475648955031319,2.2198887517698593,-2.9398865659773414,1.1062887582317744,3.22370689081586,-9.133381590959761,1
4.358367241816664,0.30031041353502314,-1.0539930102327415,1.6350366468498547,6.3059706231799515,{VxpHO+JLjOgy+k5h4/@[,4.206201891225525,-4.235941916429734,2
3.3829420138438877,-0.08406367021607232,3.0862450761074607,1.4872930788449186,-1.5728007128125823,4.5224924199445224,3.618198403333502,-3.6594089611986345,2
3.4454047562828487,-1.0414681463035689,-1.1563056304004142,2.116964489525165,8.902247713764371,-4.81273330003089,4.816620667416788,-7.1713240857351614,1
2.5419705667132177,0.2927733589048497,-0.2670029847577642,1.6816461812219166,-0.5940742484625959,5.6485657264499425,3.6135043492488426,-6.8903051521239655,1
6.5697288377190395,-0.5601564080591156,-2.408077608981885,3.4100428703629118,6.474606466976793,-4.81132130936609,0.5641195161619451,-11.691591309268034,0
4.103645213337896,-1.6642148564861623,-1.9808233549282848,2.6943547135421397,-2.895807303646498,5.546884101990339,4.080867726504262,-10.352364207605799,1
6.19510142383691,-2.4542281437024824,-3.8014971256244934,1.5459868054920067,-4.090051195100591,1.8108089022708422,0.9274073936095444,-6.762827790249973,1
9A5[2mV^9Y.wb$sT|gIR$,-0.6870533607481596,-1.8917121420438772,0.8325081184824413,-4.603121103057403,5.480540795208791,0.055660175977407675,-3.5835455592300494,2
7.995215903086468,-4.120290458957098,-2.0301901617769222,3.77156711472323,7.429870935996702,-5.389744468346966,3.425860050574982,-14.266360097486666,0
9.244692729027209,-3.9622489676689465,-0.8425251889745272,5.424202664262565,-4.17437838227918,-0.6785511554458585,0.5792093291854773,-18.25129129645751,0
0.6607193352990938,0.8581179600126974,2.9815689672595145,-0.1804114285659027,0.2748640854353063,8.300955625840711,4.41022531166675,-0.43580928815653797,2
2.6593490608088426,-2.450662503325962,4.377138886393044,1.1335016669234692,-1.3181894484625465,-1.035601292790798,4.404621936933055,-3.277219367537933,2
4.247172221111729,-2.038213699640389,0.646954346991726,0.8984640705819119,8.092380590904419,-2.5146736399925764,3.863953382988904,-4.1655292213072705,2
6.207003379036113,-3.7851806391813536,-7.4548246729335155,I&@a&uxr/Ts<&`T/UeEU(/,-4.54035994459533,5.71371579917847,2.8042134111105037,-8.731051220245293,1
2.7076708150969013,-0.13170429109729387,-3.0034996989430596,0.17871184317419642,-3.2005117648571924,6.215832957581071,0.5364430433394105,-0.2861605650924358,2
6.604596198022091,=LK?NX^k.Ai|z6I\Q%etyV,-1.318866557865475,0.8203247550860897,-3.5271400627606546,0.39051002829122394,1.710536347158196,-2.329165086869799,2
4.52775575983989,0.48955920164809413,2.3402035458470927,-0.15823966454073718,-4.567443711934598,37.92677240235835,1.5485996325796598,-0.3381588696494803,2
9.14026996484448,-2.116026469861395,-35.32090327599575,21.483924064063547,8.630026699382976,-4.562617815761207,1.8531245820793265,-16.13275120022755,0
8.454952875755517,-2.6802670702745197,-2.5681190646638212,4.838950204338608,-3.2209384892681294,-1.7658953661712093,2.824071740660519,-18.346108961827934,0
2.777450907807022,-2.4067238895676537,-3.996159826195207,-0.3805758413010862,8.512214460720555,-5.70608736048521,4.577941913906835,1.1627204930170456,2
5.824017538500076,-0.014470028497860554,-3.275560194609545,2.782719991719646,6.925243089176262,-2.9708523236351954,3.449261353513114,-9.40324368076133,1
0.691180830021514,0.6571100832500248,-1.66657680271973,0.38407327416291437,0.49706222957807145,7.083955505248714,4.166422165494072,-2.051859392036314,2
3.3842877696515563,-0.6698321977534554,-1.9873037714244346,0.7204528346985104,-3.148626612187809,1.6106044282425473,3.2502713556328775,-1.7780107272737218,2
8.551245207893947,-3.992575464926991,-1.0361870623962977,3.7578622668888535,7.866688892562963,-4.091288808673401,4.763688608409289,-14.477173183005934,0
0.9100369448824475,0.06199823513343529,1.2119041029157671,0.8995115069320426,-2.5056450140910203,5.835186743225035,0.7769739629525892,-3.8091031380819467,2
0.7291700041386434,-3.279674413822107,-0.4632811460047454,-0.5128532422140121,9.498120720278816,-2.0473034432921198,4.38826656736534,0.8597294281469289,2
8.590533711547204,-2.4430160797535967,-2.3668145840366654,}=F|-iMV'HvJWeaT~SM_Z^D+,-4.954380303779351,7.790138367032689,-B\|$~8uO|@=oN?Sxnlz,-64.02659613192401,0
4.3300791666387,1.0618056778340017,-1.4989773555144459,1.168460193822938,8.358192120801531,-1.546194446241959,1.8202958464717545,-5.238353757302669,2
5.502138935835277,-1.6518198793621452,0.09051703970677784,0.8766759574053912,-1.2955540184273453,7.531842987272947,1.6797612349188669,-5.117271995338568,2
6.531968537580473,-3.228785426288239,"Q\\=mZICzJ+""8[.&cMSOr.*fu",3.795680242316313,-3.802801621457964,0.778433857065348,2.6822857653125745,-12.15802209348045,0
2.054533228650329,1.0235728759517109,-2.9778439736219284,0.8800196909988945,6.622019376287456,-3.326447853460059,3.2943464743739357,-2.066927549767402,2
8.456008446350495,-1.6526149564808668,-1.648054402853112,4.134331101804673,9.684549235211476,-3.855152812995825,4.148461166119488,-12.18260728771387,0
2.861648018624508,0.300641399335215,2.3523655988497665,0.597438461084063,-2.152260783414916,6.298200350600542,4.470547888513182,-12.1832470052398,2
3.187665825004399,"N+^_^X(5Vj0`""\eOa03",-1.8571421412627658,0.8662335426352509,39.11716080110401,-3.932354342373414,3.43209807502295,-4.551328262864925,2
1.385391901670822,-2.3728627959448216,-1.4691556586093895,0.6161732182265266,-4.61523083685075,6.9082349183599785,1.049717840245668,-2.6468925790247453,2
5.07263138359239,-1.9702080121412064,-2.472602022959286,1.5625914422215492,-3.583734086809129,5.506589247152747,2.7298196739309004,-9.07396613132747,1
8.79163789070593,-1.8440112689178496,-0.6106862987745284,3.745040732083112,-1.6873719009225345,5.961712340228962,4.907967880441806,-15.14254677433642,0
5.723261221298331,-2.5929256636888454,-2.991182807639251,0.3545561054864595,-2.0781954623404846,-0.1755506263074075,4.57750832479534,-1.5112179383691995,2
8.340717181745486,-3.698323129832364,-2.4128858291967687,^Ht.PMX`XmO.ZOnB@0'g^9,9.46781616561145,-3.135808100330274,"L]Xu""!R`/qMXamZsovUimA!=M",-13.140003097090576,0
0.4511941692544056,F)Qri1nsu{-DZYP~]R,10.135528075005096,-1.252733455140255,8.02702462929259,-2.8790737625240133,1.8718327968896349,3.738976760072886,2
6.1881266298141595,-1.8533837910838111,-2.029621584078433,2.6372258204893546,-1.862770877883071,/(xC0Y28-|?0o'X,DeMi]BpI@-x`RzmR_,-10.922321863281907,1
8.162538848775249,-2.5118193169706475,-1.1368482831606936,4.665207746455635,8.284182261689754,"qCd!TUV?GGIxv""$-KOt\Z#gq+",1.4669184111136009,-15.554739199518695,0
tmmm^]}L~dIDf(b3y,-1.4516142427360645,0.03614008684461235,"*""(RLfPP1$CuMGIs|",7.709280172744853,-4.19352532886821,0.4535984413643494,-7.651601239887598,1
6.274344694699527,-1.0214767286834305,-1.4060009141747027,1.7635263414128934,8.952174635905957,-3.135527415423417,0.6961855665036627,-6.955184036483207,1
0.3495038887998923,1.4726888244903953,-2.9661866786916287,2.435225939741907,-3.2551369701515456,0.11078959311640163,2.4160482655099345,-7.811252843405419,1
5.767342486991155,-1.5259697967379762,>@f^{RzHTfI@iRnG,3.6602941387244514,-1.1620636686423913,2.7943665480626767,4.190980960009668,-13.620942739688902,0
5.435880820109092,-0.34689328167079087,-0.3414518875550102,2.545765784750426,-1.335291756758299,-0.8418906488282472,3.2537564857935783,-11.225627681069678,0
7.748849663153574,-1.403617708677411,-3.551742599225729,3.15577204265876,6.765009758419256,-2.062627600986274,3.9479488874426028,-12.542714670444319,0
1.9368852742640423,0.8489614421121331,-1.6835597422182256,-0.5175928821715863,8.262772956740916,-2.7374258036726276,0.48705905421428386,1.2038876179832272,2
8.637307815781352,-2.824505157276424,1.7926877650464412,5.429035427722381,6.082893743438485,-4.2358729377974775,3.5817039867981766,-18.523992275925924,0
0.42293718830159976,-0.17218123352683384,-0.7778930480166272,1.0701144942794931,7.416152798802938,-2.313367215391396,1.223087226343022,-4.026464860241039,2
9.5974684450782,-3.536946785848355,-1.6948127836170432,"A.Tx""n=$M9)uIU9hE&>",7.52675579806112,-3.5246697755258403,2.5416000832144725,-11.736666603806976,0
6.950826904159198,-3.1370506194028303,-2.622916355535904,3.368680561255136,0.6569340895747903,5.910648061934271,4.614051912886071,-13.921393758653307,0
3.6678162060652477,-1.3209218840954076,-0.7832121015245499,4.708441563183162,a?9]w3&j1w2diV`,4.475623852201405,3.0927698106511956,-16.98733543980489,0
5.497521361414611,0.022826554152232933,-2.9232433859448324,0.6022117483722347,-0.22016265398748808,7.737345245807602,2.365962248854957,-4.412383106869788,2
9.482289089380235,-1.5787540904902067,-0.7155460780653065,2.77727356029414,6.43318608165021,-3.704253352026931,3.7120745288909,-10.887433044086828,0
9.366596782894495,-8.744892476661454,!OWY2(<AkGXrryU/_,4.279764315959263,7.487211632685392,-4.631796082522467,4.830504565695958,-14.183155857218514,0
8.230600749380104,-4.172422442264509,-2.216245515372533,5.2171368708211,0.7007042034983174,6.762008160940524,0.32606808372001755,-18.64088032591665,0
1.811304187903001,-0.8663840976565975,-0.34528559027060124,-0.28570380738717754,-3.5795523780663356,3.7731480363171146,2.492262328973358,3.7384178201352523,2
9.070367536017855,-2.379947262598879,{4YY9xg)6>xHh-{Q)j*^RS7,24.66666353797681,0.8104901692751629,5.4516199125384315,4.042382414146388,-17.35627731418077,0
6.221603309384891,-0.7107603133634371,-1.6934048699644269,2.264502895677161,-4.011627146747237,-0.421606777336751,1.5475729329185457,-9.21338427440324,1
3.87601032974403,-1.202294506742523,GAmc-uN/nO'7gxsL$ft,1.3334087926608817,_uBkrE]ZdC%[ouK</4=u$,-0.5706602082014247,1.90335688429411,-4.270724507048609,2
3.5933796227671806,-0.8685774175718617,0.7620817800570225,0.03755813775005154,-3.604960015150228,8.788313542031533,1.9537397274126842,-0.6526060244375047,2
5.2998675613085,-2.1401603439836454,-0.3189021865146273,1.9047490597175019,0.6735261823859997,6.244740966001608,3.142781878987686,-6.211282493363191,1
8.01377637320695,0.32880813280831095,-5.182637094163773,0.16355747761358388,-2.8913036887878323,1.2128262633277298,3.7401015718701536,-0.1288177639998663,2
6.247068245221418,-2.3145227689060053,-3.8885848904376985,3.000862454843736,8.156696145775536,-2.7922096348159284,3.196149228469274,-11.021970815378037,0
1.772459754459654,-0.39389349603066204,-1.7453718826534124,1.1313402973076792,8.045439163946192,-3.190841114436991,4.803356483744896,-3.645326110651143,2
1.2471997382231694,0.3432748770613387,0.5644089934284688,2.393032713446772,-2.5764805337812673,6.1370978734833725,4.586480876839996,-9.159360240030658,1
1.564220022118165,-0.7839032778367007,2.006718213616415,-0.13638465657900864,-1.2886247399696262,-0.6781550364295871,0.8043861214454662,0.4972622603861009,2
8.104556262443685,19kyajy3=FVAcQ^\KV,0.8266224089085968,1.7616209787960413,7.8504603444048815,-2.9049648893150968,0.05987866521837624,-6.5162894072542485,1
6.559672898550367,0.05756519859508033,-1.234073943346373,3.68035284384208,0.7716505321370909,6.8123548477522435,1.8034634333666175,-11.786124250709138,0
4.936525648755744,"v3x#Ep=Zc~TLa_|Cy""l%pL",1.6573980928552756,2.510809271402204,-3.5374992031708823,-0.824453729470152,4.814214963489764,-9.026181987157525,1
8.281393343703703,-3.0238731285038565,-3.108922288405768,5.384210672447679,-2.262642061237486,6.407726321010433,1.6787216658327426,-19.020089626452396,0
Lwx^R*#\S<~q'O-U*C,-4.126444808736979,-0.8139330845212716,4.400725174544057,0.5257939273185893,5.1250594435329635,3.968153405450914,-15.676131667132527,0
6.350021942305292,-0.27704833246403193,-2.576763557617141,3.5892771300957693,-4.207128188258818,7.913165292639752,1.474929682473291,-11.39013643384542,0
7.023780144946876,-2.135709704831893,-1.2913228488642894,3.4420561417236346,0.6317231216372401,6.767266554982298,4.792524599740009,-11.950089218444491,0
9.235697679499076,-1.3376051166572118,-2.0366437903882364,2.9680490543024334,8.130869852049646,-2.926102347199299,1.9126628040543339,-9.57297084336044,1
9.476161653924299,-3.559520243452377,-1.1503791024947074,6.306737226509303,9.153045341477018,-1.566166468046192,1.7443306931103728,-23.147961455650535,0
8.720616404639173,-4.2390949508202205,-3.5483627830731215,4.6654471088732175,-2.6274066455617833,7.382092553494375,0.25415849894250864,-16.257045612883754,0
8.481015582361819,-4.612535327956645,-0.7571800194485148,2.2675079752966125,7.424284252523017,-3.6025133489566894,0.9790159230768927,-8.726981450315352,1
9.760199495744855,-3.8898708637657267,NqSkrwe.tS--I1`3#,w8AZz1Ji\7(VdM3HKB,6.374276308102376,-3.30956607685825,0.7055551094471746,-11.619925973099605,0
3.1603611890031895,-0.9893338274696593,3.990148784247492,3.924323617970588,-0.45234688425798,6.101808473593547,2.8016343772875794,-13.270987959142683,0
8.420444690917662,-1.0160506451538105,-2.2139947438373215,5.311928346559647,-2.059284784504639,-0.7793956633028939,4.7742883729081145,-20.492174670361987,0
6.313481395138355,-1.8492511025741805,-5.539952612587672,4.891275603252558,-2.610821277531782,-0.17046137044770426,1.097247254177666,-18.39421867839718,0
$>pyq|'lZz=pv6n%mh?*a6|E,-2.3514232850102967,-1.8428799773132172,-0.4069032623401374,-3.2974507281003924,-2.9819027480471703,1.9055405204928157,-0.0076816440269390635,2
8.138245339632416,-1.2017306202056313,-3.041399369953509,2.366212721371373,-3.1976511892229147,6.713716659199789,3.8140829248969657,-8.5098797159924,1
4.808004921627463,-1.5880416925970506,-0.24206668244251034,2.234315662316291,7.920094718763959,-4.127505174350746,1.7193778062372065,-7.362608066180491,1
7.72670675509828,-3.5795495511046176,-2.5781554348929046,3.8232008854614743,JuxgK.fsYQOTJ9rHGoPLm*,-4.823413850966476,2.496966741542798,-12.796859821095431,0
1.729486932799713,-0.9331250015889719,0.6642161875703133,0.43775711999631384,7.941949987024331,-4.272748480621139,+41/5I6/[It'9iq,-2.2440235293101094,2
2.415599252933598,0.44601694586492485,1.698924771996849,0.547335313982102,9.727309454457515,-5.106968374219606,3.705792818966089,-1.7263165379860634,2
`+RO`$q51y6d`jo9*]cetEm,-0.49028247137836883,0.49856289439843904,4.5127311639103915,0.819730825855801,4.786889234745568,4.264853422981497,-17.445726142818636,0
3.12236660550561,3.2112658378535563,0.9149006005440609,0.7138359780349421,"""y3mvc@gFy4((/q(8CiO",0.10713873818206507,1.0462069368920341,-3.137685437495403,2
3.0979285050305645,-1.624528465412584,-0.49364715871994075,0.8157777485415645,7.42374474851107,-4.506885742365847,0.12163474890431526,-4.221013152232051,2
0.03827501348370798,0.2782837536110528,"S+!Y7&=z8>/kq|6aE+%.""1R!",-0.40737072041680106,-3.2065175280091376,6.912358833067503,2.9184175406871775,0.6688656217032873,2
9.101570705183091,-3.562819642437412,k&X{bZjYImztCzpAh?@d/K,2.746434704374263,-2.752709023956923,-0.9463775967045333,3.1603921974579023,-10.944367838791464,0
0.01816572320212312,-1.1834816060169895,-1.0394259337978633,-1.2519641535677613,-4.239715919300538,-1.4700817491836915,3.105409747436921,3.315340083016508,2
5.367610677390778,-2.3885217469762963,-1.5127692336590794,3.3879157340595802,-3.059999780354812,5.894723579932228,2.0687674809200822,-11.995457958766849,0
8.548155798562487,-3.3988064214091858,-0.8245344411951674,k7_s}&UETV}w2u7,-1.302802807625728,8.0086629104193,0.48730178694159276,-14.675528125058168,0
5.563377087204142,1.5805319754029894,-3.450985645263086,1.8546314054746713,-0.2032843352580637,5.069939890153863,3.9528076100369094,-6.522681496156395,1
0.22311249814448156,0.6427206293829009,-1.8378605300266186,-0.13078033384696539,-2.604747387801537,5.995299510296291,4.735896579620897,0.11719476285520142,2
5.043465809088836,-1.696823601423946,-4.944854886620738,1.0467991492883462,-2.12444564292826,-0.6631488556035335,1.241413423107452,-3.4276513874411743,2
4.977261066201736,0.22344606115435622,-7.043270996338056,4.054019722840236,-3.0490812702909658,-0.07631743378249387,2.3114994545446335,-14.262964734113602,0
4.251915246294737,-1.844394708024229,-0.4291162610298545,3.0616228223038546,9.230661776393326,-1.8264133878444906,2.6717724356485304,-10.55307109625548,0
5.833184687184075,-4.439304291130484,2.30429545533306,1.8488653501203318,-3.6856969178700916,5.678916987176763,0.6413144810081919,-9.266292733566607,1
2.5437899776916333,-0.4253750796168243,2.846145935321933,3.1369742956545923,6.957202532515362,-3.4804021991564893,1.4788568686815002,-10.248621732350978,1
6.5278545243821,-3.339995248957345,-0.28863741781713415,3.223563662163226,-6.086946419759299,7.604990627699407,3.39530320635382,-9.823834037310876,1
4.389742062087767,-2.7815696162754295,-0.9719150055052566,0.3746877640130307,-4.8524957966832405,7.376970717720989,1.481057354482175,-5.544298665845089,2
3.5765809773627466,i^EfQ4Ay[?rVk.*@Z09b,1.5978696121067295,2.097556976374949,7.223846443673446,-5.826660983617054,4.9993649648692235,-6.637023420562875,1
2.3146844512885263,s|gRB6SoiF1D~2*'9d[>~DF(=,-0.8410528842306773,3.2658225081550096,7.821055078691767,-3.136649817459358,4.3624861319666755,-10.686954793348509,1
8.406443413954289,-1.7984733298467666,-0.45564170509263574,^]O4[yArs^KJ=bdhF6U-!y?G,6.993943859281162,-2.353615602689113,3.183030487275363,-13.128400021042207,0
6.9803365328202736,-2.8375749530496717,-2.020277271446145,3.687057043899212,-3.672955530895217,-1.202300694608061,4.85103140593688,-14.40539493325317,0
4.778376018950438,-1.7365119560922164,-2.875474222528733,2.758788848211976,8.128756820552512,-2.442480645318409,0.3731202497292645,-8.576638656857003,1
4.95496321734884,-3.8594062201229855,-0.6036741818361947,2.3601590080043215,7.65473589117375,-4.091922865481056,0.5189888901517854,-7.913494905743407,1
10.089090778534036,-3.4589834223249634,1.33726713974132,3.97564223855131,-1.9731413671902924,6.433255430041751,0.4648747906733209,-14.57725792410458,0
5.559141277757074,^yy|(eV\a^ZtizA#VuF{D$C^<,-0.09248539745286982,3.5882093751596105,6.16886739067904,-2.7992195999738194,2.8685916998419945,-11.942706539444208,0
3.8418013034944876,-1.8786782588311686,2.153980100518214,2.6917803276157324,-0.04223431754100265,7.60044086059925,1.317739500778601,-6.902537846801694,1
nY5QQ_%k3AU9%t9e`eWv=A,-2.3434243166824125,-3.319955519586169,2.678177030075832,-2.8358762205510275,-1.4156120207170733,4.50841370726192,-11.341702108814784,0
9.683101178034546,-0.7420422818684991,-0.9899594670628685,3.4241711742690564,7.435172001140299,-3.0806213803896654,2.4177704423858697,-14.683849500269952,0
8.868482361984379,-2.3246090760901716,-0.4937829348454432,3.133009422983013,1.479457215303748,7.935417582512559,#G7LIY1W1&iQLAX`OI,-10.789573211592264,0
0.6526498854366802,-0.04721247226819247,0.9055632746842928,1.726845832638423,-0.9288248516967413,6.3927271808070145,2.99558041707901,-7.11984525807502,1
4.712771344044592,-0.2216601498953596,-3.067220913836582,2.802927377640542,-2.2011547662119537,5.229873401553155,1.0399880874094436,-10.406063185575304,1
9.91857461414443,-3.5718154923983967,ed~E&+_Y^JvHCsBE],2.957520430329898,-3.89606807989513,5.921579448113795,4.167084287897793,-11.1219045843707,0
2.3143713304853106,0.4619803233626978,-0.4612072229925642,-0.5062594821850064,9.393268339834222,-3.406437727088725,1.6868478411603554,2.527371593013682,2
9.070873338822695,-2.9255022144277185,-0.38439555455047547,3.169883019516676,1.4753653028342524,5.440269130371225,1.4145462552447763,-13.551385757814941,0
5.287614964013896,-0.320281030503697,-0.15858450322990403,3.381069712886348,-3.6511510436763,-1.5622301899007354,4.516166241041863,-10.994320753388616,0
7.726775996993705,-2.791988284660781,-2.572856837265071,4.775101981780721,-1.485134084900801,0.14364424352245542,4.845987483655382,-15.179511836190809,0
6.932877878600515,-1.4153946118808003,vWm8`?6~3x2&6OKE#,1.9792488707824565,2.1619796664218396,5.015017597950405,3.3763030418859303,-7.70906544730371,1
3.6268299606195793,-1.5205783424362513,2.1779395037365408,0.6846194537237545,-2.9546496875604435,8.087699632770581,1.6399137249891365,-3.9680937455706977,2
4.705105003566018,-2.4376280425223804,]ff+y>g89~2ir0l-|,2.623565524482495,0.18770926503792768,6.7474259201118265,3.0029052152785134,-9.360107607416552,1
1.5741155166034089,1.0602782672090165,-0.9770726785753173,-1.035592307138589,-4.326439434880679,7.45063830475,4.308887789273193,1.1175046499477579,2
4.054603652253608,-0.7878873428612272,0.7298148334666347,0.5374144919472142,-3.070332045506465,6.958721931263402,3.3092953760831496,0.33062555372054037,2
4.596741556763162,-0.3735257829588849,-4.448592771330653,1.1958697616028446,-4.345374943750625,-0.6426586688145293,am=BHx$+QsMw?'q.ypE5(}@s,-25.174580425147553,1
3.0581368072459423,0.4798767262788994,1.3617280441197988,1.8368524899635386,-1.743236778467082,-0.4345431438782521,0.2616048699475757,-5.593618958056184,1
8.069230403516395,-0.7557789380171079,-1.494250769171788,"<-3pu!<QI|si'""-1t",-2.6743111992903565,-0.22873658659953267,3.77943044599136,-11.758932601966505,0
5.502338073778265,-0.8967150605613912,1.174328899827791,3.5060839995017283,7.942187732192722,-2.7111968260035986,3.0982867701269714,-14.330502115890143,0
3.5965694870895653,-1.4560738882630504,-5.301453928931835,1.3814406667841996,-4.815710361937178,6.051287982734305,1.139689397904596,-3.348965689221513,2
8.965078902579666,-2.8174832508192282,-3.9690959485529733,2.9116375333677507,-0.7999148025480547,7.178075209053741,15.441328758622653,-12.281744670313401,0
6.006266837707102,-2.7963913972437378,-1.008596255469943,3.567125949912203,6.762177708565587,-4.318710624650771,0.04174866811369042,-14.323754909010395,0
5vGZM5H@Zjt/Tnk*|!eM,1.4304015889206794,-0.3546514738344324,2.9176994921767148,-2.281123661308407,4.493629560511927,0.3113866820729503,-10.559519648080324,1
9.445690955447139,-2.6569931290524305,-3.4998479633432384,1.975773226841398,~5Hz_ihO/%h96Klc*_Q\,-4.733310731194537,5.956772045809961,-33.587559698063316,1
4.290395283948248,0.5730979813626487,YLhdn=aG1H5`cRnz?^3ta7R,1.8195100724263191,aK8-B<K=<%Z@)Bp3X0'iWk,-1.3073989526994605,3.624560977350219,-8.842216561308808,1
9.631682326755913,-3.787479166385287,-3.5306691018860583,2.479912884518155,1.2046883371199044,6.615898056636284,4.7474802458963,-10.2838542581987,1
6.688053625579457,-1.0579275325112663,-3.351373200347781,3.905853058077378,6.443374953522346,-2.073671035595309,10.430220265453363,-12.311122593257965,0
2.283826666334552,ZZNwi\rD!\XUy-AuNw,"G""uvvfR-0'WlS.eV]d\&",3.456038022124201,-3.814486207331045,6.204777176592779,1.348358782522463,-12.698354685380107,0
5.883303931191214,-0.6971920616151702,-3.6144735208775076,3.256500158105483,-4.1766665215017005,4.932736252832762,0.2644601524782029,-13.084881348548032,0
0.49773093957380604,-1.3478060369739122,-0.6569912841143474,-3.481985845770596,0.7530007281210637,5.233172457870005,4.791037410042731,9.842643038263391,2
3.043031811286087,0.8234964385360517,0.7681213313021178,0.9710331510919753,9.392968517306338,-2.773651330971339,4.91786786806803,-2.6762881187478262,2
2.18319151937954,-0.058827023232664144,-0.04397167130145879,0.23810982971615938,-3.5676394674579543,5.426979847731647,3.489008367784543,-2.067391579083336,2
4.529061425223244,0.19546993064965681,-4.01116103941397,3.2381359254046242,-5.928812743903326,-0.6418553824258297,2.5485939312160077,-10.955017566581128,0
6.510800827221109,-0.2354284475491208,-3.6626671563792255,0.7817163647802419,0.6583872207503656,5.661086919412833,4.520112290613777,-2.9148113960309185,2
7.348535097396792,-1.887250342998986,-2.0132285613152305,1.0536663575732692,-3.785541001497055,6.93916157697777,4.781433593960886,-5.404914268724153,1
7.482600408953022,-2.1491059517815616,"t3c)&/$)t+_GEyz""",3.7468010301548667,-1.1480980287454976,6.4215848429909785,1.6752151206430785,-14.467597641992521,0
